Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\home\mcano\Dropbox\RSMAS\Projects\2017-Nutrients\Ofav qPCR\Ofav_Nut_Plate20.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,Not Started,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
C9,Sample 9,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
C10,Sample 9,Ofav,UNKNOWN,SYBR,None,20.3537216187,20.4436035156,0.1271121949,,,,0,0.02,1,3,19,,N,N,N
C11,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,33.7962989807,33.7962989807,,,,,0,0.02,1,3,27,,N,N,N
C11,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,24.7548847198,24.7213096619,0.0474823005,,,,0,0.02,1,3,23,,N,N,N
C12,Sample 9,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D1,Sample 3,Ofav,UNKNOWN,SYBR,None,21.7120609283,22.1825675964,0.6653955579,,,,0,0.02,1,3,20,,Y,N,N
D2,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D2,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,34.8303375244,34.8303375244,,,,,0,0.02,1,3,33,,N,N,Y
D3,Sample 3,B,UNKNOWN,FAM,NFQ-MGB,30.2305335999,30.0494270325,0.2561220229,,,,0,0.02,1,3,29,,N,N,N
D4,Sample 3,Ofav,UNKNOWN,SYBR,None,22.6530723572,22.1825675964,0.6653955579,,,,0,0.02,1,3,21,,Y,N,N
D5,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D5,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.8303375244,,,,,0,0.02,1,3,39,,N,Y,Y
D6,Sample 3,B,UNKNOWN,FAM,NFQ-MGB,29.8683223724,30.0494270325,0.2561220229,,,,0,0.02,1,3,28,,N,N,N
D7,Sample 10,Ofav,UNKNOWN,SYBR,None,19.3552799225,19.5303611755,0.247602284,,,,0,0.02,1,3,17,,N,N,N
D8,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D8,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,24.4175300598,24.4532623291,0.0505344085,,,,0,0.02,1,3,22,,N,Y,Y
D9,Sample 10,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
D10,Sample 10,Ofav,UNKNOWN,SYBR,None,19.7054424286,19.5303611755,0.247602284,,,,0,0.02,1,3,18,,N,N,N
D11,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D11,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,24.4889965057,24.4532623291,0.0505344085,,,,0,0.02,1,3,23,,N,N,Y
D12,Sample 10,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E1,Sample 4,Ofav,UNKNOWN,SYBR,None,21.8099880219,22.2756958008,0.6586102843,,,,0,0.02,1,3,20,,Y,N,N
E2,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
E2,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,33.2640609741,33.6314468384,0.5195647478,,,,0,0.02,1,3,31,,Y,N,Y
E3,Sample 4,B,UNKNOWN,FAM,NFQ-MGB,28.7677936554,28.8348140717,0.0947811827,,,,0,0.02,1,3,27,,N,N,N
E4,Sample 4,Ofav,UNKNOWN,SYBR,None,22.7414035797,22.2756958008,0.6586102843,,,,0,0.02,1,3,21,,Y,N,N
E5,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
E5,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,33.9988365173,33.6314468384,0.5195647478,,,,0,0.02,1,3,32,,Y,N,Y
E6,Sample 4,B,UNKNOWN,FAM,NFQ-MGB,28.9018344879,28.8348140717,0.0947811827,,,,0,0.02,1,3,27,,N,N,N
E7,Sample 11,Ofav,UNKNOWN,SYBR,None,22.6111907959,22.4188079834,0.2720717192,,,,0,0.02,1,3,21,,N,N,N
E8,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E8,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,25.1116504669,25.2174472809,0.1496192962,,,,0,0.02,1,3,23,,N,N,Y
E9,Sample 11,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
E10,Sample 11,Ofav,UNKNOWN,SYBR,None,22.2264232635,22.4188079834,0.2720717192,,,,0,0.02,1,3,21,,N,N,N
E11,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E11,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,25.3232440948,25.2174472809,0.1496192962,,,,0,0.02,1,3,24,,N,N,Y
E12,Sample 11,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
F1,Sample 5,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F2,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F2,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,23.815574646,23.7566757202,0.0832956582,,,,0,0.02,1,3,22,,N,N,Y
F3,Sample 5,B,UNKNOWN,FAM,NFQ-MGB,31.9361877441,31.5768928528,0.5081210732,,,,0,0.02,1,3,30,,Y,N,N
F4,Sample 5,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F5,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F5,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,23.6977767944,23.7566757202,0.0832956582,,,,0,0.02,1,3,22,,N,N,Y
F6,Sample 5,B,UNKNOWN,FAM,NFQ-MGB,31.2175960541,31.5768928528,0.5081210732,,,,0,0.02,1,3,30,,Y,N,N
F7,Sample 12,Ofav,UNKNOWN,SYBR,None,Undetermined,38.9836845398,,,,,0,0.02,1,3,39,,N,N,Y
F8,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F8,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,24.0762023926,24.037694931,0.0544577725,,,,0,0.02,1,3,22,,N,N,Y
F9,Sample 12,B,UNKNOWN,FAM,NFQ-MGB,36.8371772766,36.8371772766,,,,,0,0.02,1,3,35,,N,N,N
F10,Sample 12,Ofav,UNKNOWN,SYBR,None,38.9836845398,38.9836845398,,,,,0,0.02,1,3,38,,N,N,Y
F11,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,26,,N,N,N
F11,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,23.9991874695,24.037694931,0.0544577725,,,,0,0.02,1,3,22,,N,N,N
F12,Sample 12,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.8371772766,,,,,0,0.02,1,3,39,,N,N,Y
G1,Sample 6,Ofav,UNKNOWN,SYBR,None,19.8636054993,19.9165916443,0.0749323741,,,,0,0.02,1,3,18,,N,N,N
G2,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G2,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,25.5315093994,25.5570030212,0.0360547751,,,,0,0.02,1,3,24,,N,N,Y
G3,Sample 6,B,UNKNOWN,FAM,NFQ-MGB,31.1997737885,31.1967697144,0.0042470535,,,,0,0.02,1,3,29,,N,N,N
G4,Sample 6,Ofav,UNKNOWN,SYBR,None,19.969575882,19.9165916443,0.0749323741,,,,0,0.02,1,3,18,,N,N,N
G5,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G5,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,25.5824985504,25.5570030212,0.0360547751,,,,0,0.02,1,3,24,,N,N,Y
G6,Sample 6,B,UNKNOWN,FAM,NFQ-MGB,31.1937675476,31.1967697144,0.0042470535,,,,0,0.02,1,3,29,,N,N,N
G7,Sample 13,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G8,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G8,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,25.7614021301,25.8567199707,0.1348011345,,,,0,0.02,1,3,24,,N,N,Y
G9,Sample 13,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G10,Sample 13,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G11,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G11,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,25.9520397186,25.8567199707,0.1348011345,,,,0,0.02,1,3,24,,N,N,Y
G12,Sample 13,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
H1,+,Ofav,UNKNOWN,SYBR,None,Undetermined,8.3754014969,,,,,0,0.02,1,1,2,,N,N,N
H2,+,C,UNKNOWN,VIC,NFQ-MGB,14.1608810425,14.2250261307,0.090714857,,,,0,0.02,1,3,11,,N,N,N
H2,+,D,UNKNOWN,FAM,NFQ-MGB,9.7419109344,9.8100185394,0.0963180214,,,,0,0.02,1,3,7,,N,N,N
H3,+,B,UNKNOWN,FAM,NFQ-MGB,11.443567276,11.909277916,0.6586142778,,,,0,0.02,1,3,9,,Y,N,N
H4,Sample 14,Ofav,UNKNOWN,SYBR,None,25.8883838654,25.6100673676,0.3935989738,,,,0,0.02,1,3,24,,N,N,N
H5,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,23,,N,Y,N
H5,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,22.1748027802,22.1168003082,0.0820278823,,,,0,0.02,1,3,20,,N,Y,N
H6,Sample 14,B,UNKNOWN,FAM,NFQ-MGB,35.4655227661,35.1726608276,0.4141666293,,,,0,0.02,1,3,34,,N,N,N
H7,Sample 14,Ofav,UNKNOWN,SYBR,None,25.3317508698,25.6100673676,0.3935989738,,,,0,0.02,1,3,23,,N,N,N
H8,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
H8,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,22.0587978363,22.1168003082,0.0820278823,,,,0,0.02,1,3,20,,N,Y,Y
H9,Sample 14,B,UNKNOWN,FAM,NFQ-MGB,34.8798027039,35.1726608276,0.4141666293,,,,0,0.02,1,3,33,,N,N,N
H10,+,Ofav,UNKNOWN,SYBR,None,8.3754014969,8.3754014969,,,,,0,0.02,1,3,6,,N,N,N
H11,+,C,UNKNOWN,VIC,NFQ-MGB,14.2891712189,14.2250261307,0.090714857,,,,0,0.02,1,3,12,,N,N,N
H11,+,D,UNKNOWN,FAM,NFQ-MGB,9.8781251907,9.8100185394,0.0963180214,,,,0,0.02,1,3,7,,N,N,N
H12,+,B,UNKNOWN,FAM,NFQ-MGB,12.3749885559,11.909277916,0.6586142778,,,,0,0.02,1,3,10,,Y,N,N
